0.477385525,0.705781831,3.293032471,0.922605855,1.6683546759999999,1.613436116,0.621633507,0.697381651,0.326422474,2.0572941168999996,0.843047414,1.101196894,0.563118251,0.509365575,3.088715886,1.473120369,0.725632617,0.5656972690000001,1.132379498,0.5620110503,0.07682570629999999,0.5488751639999999,0.31034934300000006,0.440717799,0.37460234100000006,0.0124569512,1.511501263,0.538352028,0.1975958764,0.42960965900000003,1.0036923819999999
0.464288725,0.689672031,3.234654471,0.905207855,1.636288676,1.5766647159999998,0.605810807,0.679060851,0.322120774,2.0285574627,0.833309414,1.085277894,0.555619351,0.502547075,3.028611886,1.447634369,0.715770437,0.558593669,1.119516498,0.5545106503,0.07590490629999999,0.542808164,0.306418943,0.434834787,0.370247681,0.0123701092,1.481588063,0.527699828,0.1938371764,0.421569059,0.9842364819999999
0.439150765,0.659354231,3.123421471,0.871798955,1.5758135760000003,1.507207616,0.5758421069999999,0.644382251,0.313393874,1.9717182598999998,0.8122924140000001,1.054063194,0.540470751,0.48880507500000003,2.913271886,1.397596369,0.6959163070000001,0.543851769,1.091517498,0.5393705503,0.0739521063,0.529430164,0.298297943,0.422954696,0.360849301,0.0121120682,1.424936263,0.507378528,0.18666557639999998,0.406380759,0.947416682
0.440794525,0.671116431,3.2085024709999996,0.892447955,1.615754376,1.533317816,0.582123507,0.6503068510000001,0.323152274,2.0342370839,0.836671414,1.087192494,0.5573573510000001,0.504103675,2.978564886,1.431820369,0.717417387,0.560560569,1.124141498,0.5562400503,0.0761946063,0.545131164,0.30747974299999997,0.436152312,0.371600961,0.0123980792,1.458432763,0.518791428,0.19117537639999999,0.417017559,0.970619782
0.445069525,0.6747551310000001,3.210814471,0.8939492550000001,1.6191576760000002,1.541540216,0.586698707,0.6559335510000001,0.32202567400000004,2.028726406,0.832409414,1.084740694,0.555491551,0.502446775,2.9851678859999997,1.432072369,0.7151836770000001,0.558257769,1.118201498,0.5543881503,0.0758387063,0.542094164,0.306253343,0.434702865,0.369731771,0.0122773862,1.4622161630000001,0.520114828,0.19153077640000002,0.417703259,0.9727897819999999
0.443317925,0.676196731,3.224977471,0.896474855,1.626205076,1.544202516,0.586393507,0.655265351,0.323087674,2.0376063398,0.833296414,1.089724494,0.557428551,0.504244975,2.992418886,1.4349683690000001,0.717654877,0.5596200689999999,1.119096498,0.5563416503,0.07596380629999999,0.542307164,0.307048943,0.43621493899999997,0.37009438100000003,0.012184272199999999,1.467366163,0.521561128,0.19216387640000002,0.419583859,0.9765614819999999
0.43892022499999994,0.668430231,3.1936884709999998,0.8882433550000001,1.608787976,1.527033116,0.579804107,0.647768251,0.32128187399999997,2.0232490593,0.831153414,1.081481494,0.554169951,0.501235475,2.964651886,1.424354369,0.713346627,0.557140769,1.116618498,0.5530627503000001,0.07570800629999999,0.5414051639999999,0.30562264299999997,0.43365876,0.369149041,0.0122822322,1.452062363,0.516445728,0.1902999764,0.415187659,0.9663711819999999
0.449467025,0.6818087310000001,3.244975471,0.903321655,1.6363963760000002,1.557594216,0.592690707,0.6626038510000001,0.32539817400000004,2.0502255576,0.8409324140000001,1.096264694,0.561323151,0.507728575,3.016371886,1.446955369,0.722694687,0.564057869,1.1296214980000001,0.5602140503,0.07662010629999999,0.547601164,0.309438443,0.43926600099999996,0.373514811,0.0123916832,1.477668263,0.525570928,0.1935487764,0.422153359,0.9830987819999999
0.449203025,0.682979731,3.255091471,0.9056152550000001,1.641074876,1.560116116,0.593051307,0.662832151,0.326557274,2.0578215158999997,0.843678414,1.100300894,0.5633377509999999,0.509555975,3.023440886,1.450708369,0.725251457,0.566004569,1.133274498,0.5622276503,0.07687650630000001,0.549342164,0.310511043,0.440838627,0.374721741,0.0124146172,1.481452563,0.526820628,0.19405807640000003,0.423411259,0.985767882
0.44132662500000003,0.683290431,3.294977471,0.9127099550000001,1.657279576,1.559811416,0.588105707,0.655850351,0.332175274,2.0945709405,0.857061414,1.119564394,0.573095551,0.518412575,3.042284886,1.463558369,0.7374923170000001,0.575455269,1.1510734980000001,0.5719812503,0.0781236063,0.557827164,0.315721943,0.44845082599999997,0.380565561,0.0125142822,1.492689663,0.530154728,0.1956908764,0.428033359,0.994461182
0.438049125,0.686539031,3.337815471,0.9219621550000001,1.675903876,1.566636916,0.587378407,0.654017951,0.337814774,2.1305225953,0.871306414,1.138415594,0.582845251,0.527243175,3.069797886,1.479861369,0.7498055770000001,0.585151569,1.1701614980000001,0.5817219503,0.0794301063,0.567032164,0.321045643,0.456063367,0.386824281,0.0126802212,1.507248763,0.534935128,0.1977325764,0.433157159,1.004980182
0.43129552499999996,0.671110931,3.246748471,0.898293955,1.6319406760000001,1.531744416,0.5762165069999999,0.6421927510000001,0.327779974,2.0671335179,0.845469414,1.104775194,0.565523251,0.511567475,2.992917886,1.440895369,0.727652477,0.567770269,1.1354614980000002,0.5644226503,0.0770725063,0.550239164,0.31151514300000005,0.442517197,0.375393141,0.0123223532,1.4689663629999998,0.521559628,0.1926277764,0.42160885899999995,0.978983682
0.425549595,0.655889731,3.153781471,0.8745434550000001,1.587170876,1.4975020159999999,0.565755207,0.631271551,0.317578774,2.0021584863,0.8196584140000001,1.070252794,0.547889551,0.495599275,2.916177886,1.402003369,0.705116277,0.5502199689999999,1.100868498,0.5468087503,0.0747064063,0.5335491640000001,0.301880843,0.428729333,0.363984101,0.0119918122,1.430335063,0.508167428,0.1874797764,0.409822259,0.9526375819999999
0.422785225,0.651936131,3.144568471,0.8720140550000001,1.580504576,1.488920516,0.561921707,0.626703751,0.318118774,2.0028272329,0.823389414,1.070013214,0.548689051,0.496266275,2.906947886,1.400611369,0.7060039770000001,0.551760769,1.106252498,0.5475861503,0.0749904063,0.536433164,0.302663143,0.42934838,0.365636831,0.0121622482,1.424374463,0.506292828,0.18685237640000002,0.408245959,0.948791282
0.45717142499999996,0.6843200309999999,3.226359471,0.901118055,1.6303327760000002,1.563992816,0.598838207,0.670614951,0.32202757400000004,2.0285330814,0.8325884139999999,1.085079194,0.555484351,0.502437175,3.012787886,1.441774369,0.715448637,0.5583068689999999,1.118470498,0.5543813503,0.0758507063,0.542245164,0.30627464299999996,0.434718025,0.369883901,0.0123177192,1.4747108629999999,0.524962428,0.19300977640000003,0.420232359,0.980201582
